Subject,Block,Condition,Optode,NonFiniteSampleCount,NonPositiveSampleCount,BaselineCV730,BaselineCV850,AmbientToSignalRatio,AmbientCorrelation730,AmbientCorrelation850,MotionCandidateFraction,MathematicallyValidChannel
8,11,3,9,0,0,0.00587875868914134,0.0106484315198607,0.112688387820937,-0.446545193588242,-0.441218995271368,0,1
8,11,3,10,0,0,0.00513454760967686,0.0100353626220807,0.231717838238587,0.641268544322579,0.654179264544667,0,1
8,11,3,11,0,0,0.00692863386329123,0.0132763712042501,0.11060695254772,-0.102861850302258,-0.114245084103736,0,1
8,11,3,12,0,0,0.00294785986933766,0.00765390122866591,0.239008103430877,0.500267938398642,0.517935420870583,0,1
8,11,3,13,0,0,0.00615828595827736,0.0106202978010979,0.0856146163443469,-0.42130605510189,-0.429137464673947,0,1
8,11,3,14,0,0,0.00322347473108447,0.00740391209714793,0.0777803096473278,0.0139095362543983,-0.163515853111876,0,1
8,11,3,15,0,0,0.00257109948390309,0.00576937325201436,0.0983856271341335,0.164605181146064,-0.0437523519006332,0,1
8,11,3,16,0,0,0.00323876535199288,0.00770519119366392,0.108652612674691,0.349563365789673,0.218564908517217,0,1
8,12,3,1,0,0,0.00274726357817523,0.00628450946402891,0.251785266520036,-0.49221387466916,-0.334884478450363,0,1
8,12,3,2,0,0,0.00593942897394404,0.0107607447683246,0.113987760156198,0.913398084657877,0.924677754306612,0,1
8,12,3,3,0,0,0.00259588905313453,0.00513642130168509,0.0722396687604851,-0.0713965585638475,-0.00203533005277856,0,1
8,12,3,4,0,0,0.00290332012674517,0.00619251310415495,0.0707497186642853,0.654196134916611,0.57329922575101,0,1
8,12,3,5,0,0,0.00365736421636589,0.00677548954569869,0.0704380733529488,0.107089876365764,0.0721634820501038,0,1
8,12,3,6,0,0,0.0033580444129592,0.00662335580742973,0.09564313955739,0.728878967412773,0.633292119750361,0,1
8,12,3,7,0,0,0.00485050003315502,0.00908174069875379,0.139088745636743,NaN,NaN,0.046875,1
8,12,3,8,0,0,0.0053036336796191,0.0103237386454991,0.147624656020888,0.862525189660816,0.925559837862236,0.0390625,1
8,12,3,9,0,0,0.0031241618855687,0.00608984567382482,0.116163307183335,0.392096187384011,0.486460608071372,0.03125,1
8,12,3,10,0,0,0.00512825709599597,0.0104138675097346,0.242963112550215,0.912712135572287,0.945482211227353,0.0234375,1
8,12,3,11,0,0,0.00320835428312899,0.00678884363283385,0.112113469968803,0.780307323206378,0.758714503659478,0,1
8,12,3,12,0,0,0.00271415616486157,0.00700648749282061,0.244092911888865,0.717047172843544,0.687316287718775,0,1
8,12,3,13,0,0,0.00350643336843614,0.00685400742093306,0.0861397682406411,0.723262432763102,0.765665333855178,0,1
8,12,3,14,0,0,0.00172444661340325,0.00632692912758795,0.0781687328721973,0.824579818172323,0.86562118892011,0,1
8,12,3,15,0,0,0.00130596806708891,0.00530017205772478,0.10023516584737,0.783287471262954,0.890549814874723,0,1
8,12,3,16,0,0,0.00275368724215516,0.00822932562934165,0.110277669622502,0.781596193489371,0.879269230504848,0,1
